Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0	0.017	0.00700000000000001	0.037	0.011	0.005	0.017	0.014	0.013	0.036	0.01	0.00700000000000001	0.004	0.012	0.035	0.034	0.03	0.033	0.015	0.011	0.013	0.00899999999999998	0.00700000000000001	0.00800000000000001	0.00700000000000001	0.019	0.044	0.025	0.02	0.032	0.028	0.022	0.01	0.00999999999999998	0.00600000000000001	0.004	0.00600000000000001	0.018	0.037	0.032	0.033	0.04	0.02	0.024	0.035	0.00999999999999998	0.00899999999999998	0.005	0.003	0.005	0.028	0.014	0.027	0.015	0.019	0.02	0.019	0.00999999999999998	0.00800000000000001	0.00599999999999998	0.005	0.015	0.029	0.013	0.011	0.00900000000000001	0.017	0.018	0.013	0.013	0.00800000000000001	0.005	0.005	0.00900000000000001	0.022	0.00700000000000001	0.00700000000000001	0.013	0.02	0.015	0.012	0.005	0.005	0.00700000000000001	0.00600000000000001	0.016	0.013	0.00800000000000001	0.01	0	0.00600000000000001	0.00900000000000001	0.01	0.00899999999999998	0.00299999999999997	0.002	0.00600000000000001
0.527222222222222	0.01	0.005	0.025	0.028	0	0.014	0.01	0.014	0.028	0.011	0.00900000000000001	0.00700000000000001	0.019	0.048	0.038	0.029	0.025	0.00899999999999998	0	0.00800000000000001	0.00499999999999998	0.005	0.00900000000000001	0.00900000000000001	0.061	0.078	0.057	0.04	0.026	0.021	0.00700000000000001	0.005	0.00599999999999998	0.005	0.005	0.01	0.033	0.07	0.096	0.089	0.049	0.017	0.004	0.021	0.00799999999999998	0.00600000000000001	0.00599999999999998	0.00900000000000001	0.029	0.053	0.076	0.078	0.029	0.018	0.005	0.00700000000000001	0.00999999999999998	0.00700000000000001	0.00799999999999998	0.01	0.024	0.045	0.047	0.026	0.015	0.015	0.00800000000000001	0.005	0.00599999999999998	0.00800000000000001	0.00799999999999998	0.00700000000000001	0.018	0.026	0.019	0.016	0.016	0.014	0.003	0.003	0.002	0.004	0.00600000000000001	0.01	0.02	0.02	0.018	0.014	0.00900000000000001	0.001	0	0.002	0.00599999999999998	0.00399999999999998	0.002	0.005
1.05444444444444	0.004	0.005	0.023	0.003	0.003	0.012	0.00600000000000001	0.00900000000000001	0.016	0.00800000000000001	0.005	0.004	0.003	0.004	0.005	0.002	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.024	0.019	0.00700000000000001	0.004	0.001	0.003	0.004	0.002	0	0	0.001	0.002	0.003	0.012	0.013	0.00999999999999998	0.013	0	0.002	0.015	0.00199999999999997	0.001	0.001	0	0.01	0.005	0.005	0.004	0.002	0	0.002	0.004	0.00399999999999998	0.001	0.001	0	0.004	0.011	0.00900000000000001	0.003	0.001	0	0.002	0.002	0.003	0.002	0.001	0	0.005	0.00800000000000001	0.001	0	0.001	0	0	0.001	0.003	0.004	0.001	0.002	0.016	0.005	0.005	0.004	0.002	0	0.003	0	0	0	0	0
1.58166666666667	0.00600000000000001	0.00700000000000001	0.021	0.003	0.00700000000000001	0.00899999999999998	0.004	0.00700000000000001	0.011	0.005	0.003	0	0.013	0.00700000000000001	0.00600000000000001	0.003	0.003	0.003	0.005	0.003	0.001	0.001	0	0	0.032	0.004	0.003	0.003	0.004	0.002	0.002	0.003	0.00199999999999997	0.001	0	0	0.013	0.005	0.00799999999999998	0.00799999999999998	0.014	0.003	0	0.016	0.00199999999999997	0	0	0	0.013	0.00700000000000001	0.002	0.00800000000000001	0.00600000000000001	0.005	0	0.003	0.00399999999999998	0	0	0	0.00600000000000001	0.00600000000000001	0.004	0.003	0.003	0.00600000000000001	0.004	0.005	0.002	0.001	0	0	0.011	0.004	0.003	0.005	0.00600000000000001	0.00900000000000001	0.014	0.019	0.01	0.004	0.001	0	0.00799999999999998	0	0	0.005	0.00900000000000001	0.00900000000000001	0.019	0.029	0.029	0.021	0.00999999999999998	0.00799999999999998
2.10916666666667	0	0	0.016	0.003	0.004	0.00899999999999998	0.003	0.00700000000000001	0.00799999999999998	0.002	0.001	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0.002	0.019	0	0	0	0	0	0	0.002	0.001	0	0.001	0	0	0	0.005	0	0.00599999999999998	0.001	0	0.00999999999999998	0	0.003	0.004	0	0.001	0.002	0	0	0	0.002	0	0.001	0	0	0.002	0.002	0.014	0.004	0	0	0	0	0	0	0	0	0	0.001	0.01	0.01	0.005	0.001	0	0.003	0.002	0	0	0	0	0.004	0.017	0.01	0.00800000000000001	0.01	0.001	0.003	0.00800000000000001	0.00600000000000001	0.002	0.002	0.002	0.001
2.63638888888889	0.00700000000000001	0.00800000000000001	0.019	0.005	0.011	0.00899999999999998	0.004	0.00800000000000001	0.012	0.005	0.003	0.00600000000000001	0.00900000000000001	0.00800000000000001	0.00700000000000001	0.005	0.00800000000000001	0.00699999999999998	0.00800000000000001	0.003	0.00299999999999997	0.004	0.003	0.00900000000000001	0.026	0.00700000000000001	0.00800000000000001	0.005	0.005	0.005	0.00700000000000001	0.00800000000000001	0.00299999999999997	0.00600000000000001	0.005	0.011	0.01	0.00600000000000001	0.00899999999999998	0.00599999999999998	0.02	0.013	0.005	0.00999999999999998	0.00999999999999998	0.013	0.00899999999999998	0.015	0.003	0.002	0.004	0.004	0.00600000000000001	0.00900000000000001	0.00800000000000001	0.011	0.00699999999999998	0.00700000000000001	0.00599999999999998	0.017	0.004	0.003	0.004	0.004	0.004	0.00800000000000001	0.00900000000000001	0.00900000000000001	0.00899999999999998	0.013	0.00699999999999998	0.02	0.004	0.002	0.001	0	0.002	0.002	0.00600000000000001	0.00600000000000001	0.012	0.016	0.016	0.029	0	0.001	0.002	0	0.003	0.001	0.011	0.014	0.02	0.027	0.029	0.03
3.16361111111111	0.00700000000000001	0.00800000000000001	0.004	0.004	0.00900000000000001	0.011	0.005	0.00900000000000001	0.011	0.00700000000000001	0.004	0.00600000000000001	0.00600000000000001	0.00700000000000001	0.005	0.003	0.005	0.005	0.00700000000000001	0.003	0.00499999999999998	0.003	0.002	0.013	0.001	0.005	0.00600000000000001	0.004	0.004	0.005	0.004	0.005	0.00499999999999998	0.00600000000000001	0.003	0.016	0.001	0.001	0.004	0.00499999999999998	0.013	0.004	0.001	0.012	0.00499999999999998	0.00799999999999998	0.00699999999999998	0.024	0.001	0	0	0.002	0.003	0.00600000000000001	0.003	0.00600000000000001	0.00399999999999998	0.00600000000000001	0.00499999999999998	0.036	0.003	0.001	0.003	0.003	0.003	0.003	0.004	0.002	0.002	0.00600000000000001	0.00599999999999998	0.051	0.004	0.004	0	0	0.003	0.001	0.002	0	0.003	0.00700000000000001	0.00899999999999998	0.063	0.00599999999999998	0.00600000000000001	0.005	0.005	0.00700000000000001	0.00600000000000001	0.02	0.027	0.038	0.055	0.064	0.069
3.69083333333333	0.00600000000000001	0.011	0.003	0.003	0.00800000000000001	0.00899999999999998	0.004	0.00700000000000001	0.00799999999999998	0.005	0.003	0.00800000000000001	0.016	0.011	0.011	0.00700000000000001	0.00800000000000001	0.004	0.00700000000000001	0.004	0.00399999999999998	0.002	0.002	0.027	0.003	0.00600000000000001	0.00600000000000001	0.005	0.00600000000000001	0.00600000000000001	0.00600000000000001	0.00700000000000001	0.00599999999999998	0.00700000000000001	0.005	0.039	0.011	0.00600000000000001	0.005	0.012	0.023	0.01	0.00600000000000001	0.015	0.00799999999999998	0.00999999999999998	0.00899999999999998	0.056	0.002	0	0.004	0.00800000000000001	0.00900000000000001	0.014	0.011	0.015	0.00699999999999998	0.005	0.00599999999999998	0.087	0	0.001	0.00600000000000001	0.00700000000000001	0.005	0.00800000000000001	0.00900000000000001	0.012	0.00499999999999998	0.00700000000000001	0.00799999999999998	0.12	0.001	0	0.002	0.002	0.003	0.003	0.011	0.016	0.022	0.02	0.03	0.146	0.002	0.00900000000000001	0.012	0.014	0.022	0.031	0.058	0.078	0.11	0.144	0.148	0.131
4.21805555555556	0.011	0.01	0.00900000000000001	0.005	0.00900000000000001	0.012	0.00700000000000001	0.00900000000000001	0.00899999999999998	0.00600000000000001	0.003	0.00700000000000001	0.012	0.00900000000000001	0.00800000000000001	0.00900000000000001	0.00800000000000001	0.005	0.00700000000000001	0.005	0.002	0.003	0.001	0.048	0.004	0.00600000000000001	0.00800000000000001	0.00700000000000001	0.00800000000000001	0.005	0.005	0.00600000000000001	0.00499999999999998	0.00600000000000001	0.005	0.072	0.013	0.00600000000000001	0.00600000000000001	0.011	0.02	0.011	0.00700000000000001	0.014	0.00499999999999998	0.00899999999999998	0.00899999999999998	0.115	0.005	0.00700000000000001	0.012	0.018	0.013	0.02	0.014	0.011	0.00599999999999998	0.005	0.00499999999999998	0.142	0.00900000000000001	0.003	0.00800000000000001	0.012	0.011	0.012	0.016	0.016	0.00499999999999998	0.00600000000000001	0.00799999999999998	0.173	0.00900000000000001	0.00700000000000001	0.00800000000000001	0.01	0.00600000000000001	0.017	0.024	0.018	0.011	0.017	0.044	0.215	0.017	0.019	0.029	0.037	0.05	0.073	0.121	0.151	0.163	0.185	0.225	0.223
4.74555555555555	0.00600000000000001	0.012	0.012	0.00900000000000001	0.012	0.016	0.01	0.011	0.00999999999999998	0.00800000000000001	0.00700000000000001	0.015	0.017	0.016	0.017	0.01	0.011	0.00999999999999998	0.012	0.00700000000000001	0.00699999999999998	0.00600000000000001	0.005	0.095	0.005	0.00800000000000001	0.00900000000000001	0.00900000000000001	0.012	0.01	0.00800000000000001	0.00900000000000001	0.00999999999999998	0.011	0.00799999999999998	0.152	0.012	0.00600000000000001	0.00699999999999998	0.018	0.029	0.021	0.018	0.022	0.00999999999999998	0.014	0.014	0.175	0.004	0.004	0.00600000000000001	0.01	0.014	0.016	0.015	0.018	0.011	0.00899999999999998	0.012	0.213	0.00600000000000001	0.005	0.00800000000000001	0.01	0.011	0.016	0.015	0.015	0.00999999999999998	0.012	0.015	0.267	0.004	0.00600000000000001	0.00600000000000001	0.00700000000000001	0.00900000000000001	0.018	0.024	0.02	0.022	0.025	0.09	0.289	0.024	0.031	0.046	0.059	0.088	0.129	0.162	0.198	0.227	0.268	0.277	0.293
