Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0	0	0	0.013	0.002	0.014	0.00600000000000001	0.011	0.015	0.00799999999999998	0.017	0.02	0.00799999999999998	0.004	0.00499999999999998	0.029	0.043	0.012	0.033	0.017	0.00899999999999998	0.028	0.00700000000000001	0.026	0.005	0.02	0.011	0.033	0.038	0.026	0.039	0.00899999999999998	0.022	0.012	0.017	0.018	0.00800000000000001	0	0.012	0.015	0.048	0.044	0.045	0.047	0.017	0.00899999999999998	0.02	0.001	0	0	0.002	0.023	0.061	0.064	0.053	0.019	0.00999999999999998	0.00600000000000001	0.00800000000000001	0.002	0	0	0.004	0.048	0.065	0.063	0.044	0.02	0.003	0.005	0.014	0.011	0.001	0	0.00899999999999998	0.028	0.038	0.027	0.04	0	0	0.00600000000000001	0.00699999999999998	0	0.002	0	0	0	0	0	0.00899999999999998	0	0	0.003	0.002	0.004	0
0.5275	0.002	0.012	0.00900000000000001	0.002	0.00900000000000001	0.004	0.00900000000000001	0.012	0.00699999999999998	0.00800000000000001	0.01	0.005	0.004	0.016	0.056	0.061	0.042	0.038	0.028	0.02	0.031	0.011	0.00900000000000001	0.005	0.00899999999999998	0.02	0.082	0.098	0.086	0.071	0.053	0.051	0.034	0.017	0.00800000000000001	0.00600000000000001	0.002	0.026	0.078	0.115	0.115	0.118	0.116	0.067	0.032	0.016	0.00600000000000001	0.001	0.014	0.033	0.087	0.124	0.128	0.12	0.093	0.073	0.03	0.015	0.001	0.001	0.033	0.055	0.11	0.123	0.12	0.115	0.086	0.049	0.026	0.024	0.00499999999999998	0.003	0.038	0.063	0.089	0.093	0.089	0.084	0.044	0.016	0.00999999999999998	0.013	0.01	0.00600000000000001	0.02	0.028	0.042	0.032	0.033	0.022	0.01	0.003	0.003	0.00900000000000001	0.005	0.00600000000000001
1.055	0.003	0.02	0.004	0	0.005	0.003	0.004	0.00700000000000001	0.00199999999999997	0.003	0.002	0.002	0.004	0.00799999999999998	0.018	0.028	0.024	0.005	0.002	0.001	0.002	0	0.001	0	0.003	0.011	0.04	0.08	0.067	0.026	0.026	0.013	0.001	0	0	0	0.005	0.015	0.053	0.117	0.123	0.098	0.052	0.019	0.004	0	0	0.001	0.005	0.02	0.064	0.116	0.121	0.083	0.086	0.033	0.003	0.003	0.003	0	0.022	0.033	0.095	0.114	0.117	0.071	0.063	0.02	0.011	0.001	0	0	0.019	0.036	0.055	0.064	0.061	0.045	0.026	0.014	0.00999999999999998	0.00399999999999998	0.00800000000000001	0	0.011	0.013	0.032	0.028	0.018	0.00599999999999998	0.023	0.018	0.011	0.014	0.015	0.002
1.5825	0	0.00900000000000001	0.002	0	0.003	0	0.002	0.004	0.00199999999999997	0.001	0	0	0	0.001	0.002	0.002	0.002	0	0	0.001	0.002	0	0	0	0	0	0.00499999999999998	0.029	0.016	0.004	0	0	0	0	0	0	0.011	0.002	0.017	0.074	0.076	0.042	0	0	0	0.002	0.003	0.002	0.00700000000000001	0.00599999999999998	0.013	0.091	0.086	0.033	0.00999999999999998	0.002	0	0	0	0.001	0.017	0.012	0.052	0.085	0.073	0.027	0.023	0.004	0	0	0	0.002	0.015	0.015	0.031	0.034	0.032	0.019	0.01	0.002	0	0	0.003	0	0.016	0.00900000000000001	0.029	0.028	0.016	0	0.014	0.00800000000000001	0	0	0	0
2.10972222222222	0.001	0.00600000000000001	0	0	0.002	0	0.003	0.004	0.001	0.001	0.003	0.005	0.001	0	0	0.001	0.003	0.001	0	0.001	0.005	0.002	0.003	0.004	0	0.003	0.00299999999999997	0.003	0.002	0	0.001	0.002	0.002	0.002	0.003	0.004	0.00800000000000001	0.002	0.005	0.022	0.00999999999999998	0.00399999999999998	0.001	0.000999999999999973	0.002	0.002	0.00600000000000001	0.00699999999999998	0.00800000000000001	0.00699999999999998	0.018	0.046	0.027	0	0	0	0.002	0.002	0.004	0.004	0.015	0.00699999999999998	0.023	0.049	0.037	0.00499999999999998	0	0	0.001	0.002	0.00199999999999997	0.00700000000000001	0.014	0.012	0.018	0.02	0.00999999999999998	0.003	0.003	0	0.001	0	0.003	0.00600000000000001	0.015	0.01	0.022	0.025	0.018	0.001	0.00700000000000001	0.00900000000000001	0.005	0.004	0.00600000000000001	0.003
2.63694444444444	0.005	0.011	0.005	0.002	0.00700000000000001	0.005	0.00700000000000001	0.00800000000000001	0.00699999999999998	0.00700000000000001	0.00700000000000001	0.00999999999999998	0.00600000000000001	0.00399999999999998	0.002	0.004	0.00599999999999998	0.00700000000000001	0.004	0.00399999999999998	0.00800000000000001	0.005	0.00700000000000001	0.01	0.00700000000000001	0.00600000000000001	0.00599999999999998	0.002	0.003	0.00700000000000001	0.005	0.005	0.00600000000000001	0.00700000000000001	0.011	0.014	0.01	0.004	0.002	0.003	0.005	0.00599999999999998	0.005	0.00699999999999998	0.011	0.00700000000000001	0.01	0.018	0.018	0.00299999999999997	0.00599999999999998	0.003	0.003	0.015	0.005	0.005	0.00600000000000001	0.00800000000000001	0.012	0.016	0.012	0.001	0.00699999999999998	0.024	0.013	0.00599999999999998	0.004	0.00700000000000001	0.00999999999999998	0.013	0.016	0.023	0.00900000000000001	0.001	0.00599999999999998	0.00800000000000001	0.003	0	0.005	0.014	0.021	0.02	0.027	0.034	0.021	0.013	0.022	0.023	0.016	0.002	0.018	0.026	0.022	0.027	0.037	0.031
3.16444444444444	0.003	0.016	0.005	0.004	0.004	0.002	0.005	0.005	0.00199999999999997	0	0.005	0.016	0.003	0.00199999999999997	0.00800000000000001	0.00700000000000001	0.00499999999999998	0.00600000000000001	0.003	0.00299999999999997	0.005	0.003	0.00700000000000001	0.023	0.011	0.00900000000000001	0.00499999999999998	0.003	0.005	0.00600000000000001	0.003	0.003	0.002	0.004	0.00900000000000001	0.031	0.00900000000000001	0.00600000000000001	0.00800000000000001	0.00699999999999998	0.00699999999999998	0.011	0.00600000000000001	0.00299999999999997	0.005	0.00800000000000001	0.017	0.041	0.012	0.00299999999999997	0.012	0.012	0.017	0.025	0.011	0.00699999999999998	0.00899999999999998	0.013	0.024	0.049	0.014	0.00999999999999998	0.00799999999999998	0.011	0.021	0.019	0.00799999999999998	0.00700000000000001	0.016	0.026	0.045	0.06	0.013	0.00799999999999998	0.00999999999999998	0.015	0.016	0.022	0.021	0.029	0.051	0.058	0.061	0.069	0.049	0.045	0.056	0.061	0.066	0.064	0.077	0.083	0.079	0.081	0.076	0.068
3.69166666666667	0.002	0.00800000000000001	0	0.002	0.002	0.001	0.004	0.005	0.00299999999999997	0.001	0.00800000000000001	0.033	0.002	0	0	0	0	0.005	0.003	0.001	0.005	0.005	0.01	0.048	0.00899999999999998	0.001	0	0	0	0.002	0.001	0.001	0.002	0.005	0.015	0.065	0.00900000000000001	0	0	0	0	0	0.003	0.00299999999999997	0.00600000000000001	0.011	0.036	0.093	0.01	0	0	0	0	0.00900000000000001	0.001	0.003	0.00999999999999998	0.024	0.05	0.105	0.011	0	0	0	0	0	0.003	0.00899999999999998	0.027	0.056	0.106	0.131	0.01	0	0	0	0	0	0.02	0.047	0.085	0.118	0.14	0.147	0.101	0.098	0.108	0.107	0.114	0.107	0.127	0.141	0.139	0.147	0.158	0.156
4.21916666666667	0.004	0.011	0.004	0.005	0.005	0.003	0.00800000000000001	0.00700000000000001	0.00599999999999998	0.00700000000000001	0.012	0.067	0.004	0.00299999999999997	0.001	0.003	0.00499999999999998	0.00600000000000001	0.004	0.00499999999999998	0.00900000000000001	0.00600000000000001	0.016	0.101	0.012	0.00600000000000001	0.00599999999999998	0.002	0.002	0.003	0.004	0.004	0.005	0.00900000000000001	0.029	0.138	0.017	0.00800000000000001	0.01	0.004	0	0.002	0.001	0.00499999999999998	0.00799999999999998	0.016	0.066	0.189	0.02	0.011	0.012	0.00600000000000001	0.00600000000000001	0.00700000000000001	0.001	0.005	0.012	0.044	0.106	0.209	0.027	0.017	0.011	0.00799999999999998	0.00999999999999998	0.000999999999999973	0.005	0.014	0.052	0.109	0.177	0.23	0.021	0.015	0.016	0.012	0.00799999999999998	0.014	0.044	0.099	0.158	0.201	0.2	0.224	0.175	0.17	0.188	0.218	0.221	0.202	0.22	0.221	0.218	0.223	0.225	0.211
4.74638888888889	0.002	0.00700000000000001	0.005	0.012	0.004	0.003	0.01	0.00900000000000001	0.00699999999999998	0.004	0.015	0.125	0.004	0.00499999999999998	0.012	0.00600000000000001	0.00499999999999998	0.00900000000000001	0.00600000000000001	0.00599999999999998	0.00800000000000001	0.005	0.024	0.209	0.011	0.00700000000000001	0.00999999999999998	0.00799999999999998	0.00899999999999998	0.005	0.005	0.00600000000000001	0.00700000000000001	0.011	0.043	0.226	0.015	0.00700000000000001	0.011	0.00699999999999998	0.00799999999999998	0.00499999999999998	0.004	0.00599999999999998	0.00999999999999998	0.023	0.122	0.238	0.021	0.017	0.019	0.00999999999999998	0.00999999999999998	0.011	0.004	0.00699999999999998	0.019	0.08	0.169	0.255	0.025	0.017	0.012	0.012	0.011	0.00399999999999998	0.00799999999999998	0.022	0.096	0.18	0.225	0.325	0.022	0.016	0.016	0.018	0.013	0.026	0.086	0.173	0.198	0.225	0.269	0.298	0.23	0.233	0.24	0.28	0.274	0.268	0.309	0.288	0.295	0.288	0.282	0.289
