Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0	0.002	0.00600000000000001	0.026	0.004	0.00700000000000001	0.017	0.004	0.016	0.003	0.021	0.026	0.01	0	0.003	0.00999999999999998	0.03	0.017	0.038	0.005	0.00699999999999998	0.00899999999999998	0.00599999999999998	0.002	0.001	0.001	0.011	0.011	0.036	0.048	0.049	0.013	0.011	0.014	0.00599999999999998	0.002	0.017	0.001	0	0.00799999999999998	0.046	0.066	0.05	0.054	0.00899999999999998	0.00700000000000001	0.005	0.002	0.004	0.001	0.011	0.019	0.059	0.071	0.066	0.049	0.00900000000000001	0.005	0.003	0.003	0.002	0	0	0.04	0.059	0.062	0.047	0.022	0.003	0.003	0.00600000000000001	0.01	0.002	0.002	0	0.004	0.015	0.00900000000000001	0.01	0	0.002	0.00600000000000001	0.018	0.002	0.00900000000000001	0.025	0	0	0.019	0	0	0.001	0.00900000000000001	0.001	0.004	0.003	0.005
0.5275	0.003	0.01	0.032	0.022	0.022	0.022	0.014	0.011	0.003	0.005	0.00800000000000001	0.005	0.001	0.012	0.038	0.078	0.063	0.064	0.029	0.026	0.025	0.017	0.00700000000000001	0.003	0	0.019	0.037	0.105	0.113	0.11	0.077	0.063	0.041	0.015	0.00600000000000001	0.016	0.003	0.016	0.063	0.117	0.134	0.119	0.119	0.076	0.045	0.019	0.00600000000000001	0.00899999999999998	0.014	0.039	0.088	0.123	0.127	0.127	0.12	0.074	0.035	0.015	0.004	0.005	0.017	0.043	0.103	0.117	0.115	0.103	0.079	0.047	0.027	0.016	0.015	0.012	0.00900000000000001	0.045	0.059	0.062	0.053	0.049	0.035	0.013	0.015	0.024	0.012	0.016	0.034	0.014	0.016	0.018	0.012	0.011	0.00699999999999998	0.012	0.005	0.00600000000000001	0.00600000000000001	0.012
1.055	0.002	0.004	0.005	0.004	0.003	0.00600000000000001	0.002	0.004	0	0.001	0.003	0.005	0	0	0.013	0.051	0.038	0.025	0.013	0.003	0.000999999999999973	0.002	0.003	0	0.001	0.002	0.01	0.089	0.103	0.083	0.054	0.029	0.00699999999999998	0.001	0.003	0.002	0	0.00999999999999998	0.047	0.104	0.117	0.1	0.057	0.031	0.00800000000000001	0.001	0	0	0	0.018	0.067	0.104	0.107	0.088	0.068	0.03	0.00999999999999998	0.002	0	0	0.003	0.016	0.082	0.094	0.093	0.082	0.05	0.016	0.01	0.002	0.002	0.001	0	0.024	0.039	0.043	0.034	0.023	0.012	0.00599999999999998	0.004	0	0	0	0	0.004	0.005	0.004	0.001	0.00199999999999997	0	0	0	0	0	0.002
1.5825	0.001	0.004	0.00600000000000001	0.005	0.003	0.003	0.001	0.002	0	0	0	0	0.003	0	0.00399999999999998	0.014	0.00799999999999998	0.005	0.002	0.002	0	0	0	0	0.004	0.001	0	0.046	0.069	0.035	0.00599999999999998	0	0	0	0	0	0.00600000000000001	0.005	0.013	0.074	0.099	0.077	0.002	0	0	0	0.001	0.00799999999999998	0.00600000000000001	0.00700000000000001	0.028	0.09	0.096	0.064	0.027	0.005	0	0	0.002	0.00600000000000001	0.00600000000000001	0.00799999999999998	0.043	0.063	0.062	0.059	0.025	0.005	0	0	0	0	0.005	0.014	0.021	0.022	0.023	0.014	0.00800000000000001	0.00599999999999998	0.002	0.001	0.002	0.004	0	0.005	0.00700000000000001	0	0.002	0.00199999999999997	0.002	0.003	0	0.001	0.002	0
2.10972222222222	0.001	0.002	0.003	0.002	0.001	0.003	0.001	0.001	0	0.001	0.001	0.001	0.002	0	0.00299999999999997	0.004	0.002	0.004	0.003	0.002	0.000999999999999973	0.002	0.002	0.003	0.003	0.001	0.001	0.005	0.015	0.00600000000000001	0.002	0.002	0.00199999999999997	0.001	0.001	0.003	0.004	0.005	0.004	0.026	0.046	0.00899999999999998	0.005	0	0.002	0.002	0.005	0.013	0.00600000000000001	0.003	0.00700000000000001	0.053	0.068	0.027	0	0	0.002	0.002	0.004	0.011	0.004	0.00499999999999998	0.011	0.033	0.03	0.033	0.001	0	0.001	0.002	0.00700000000000001	0.00900000000000001	0.002	0.00799999999999998	0.00800000000000001	0.00800000000000001	0.002	0	0	0	0	0.002	0.00800000000000001	0.014	0.001	0.00700000000000001	0.00999999999999998	0.001	0.003	0.00499999999999998	0.003	0.00900000000000001	0.00600000000000001	0.00800000000000001	0.00700000000000001	0.00900000000000001
2.63694444444444	0.004	0.004	0.004	0.004	0.004	0.00600000000000001	0.003	0.00600000000000001	0.003	0.002	0.003	0.00800000000000001	0.00800000000000001	0.00600000000000001	0.00599999999999998	0.004	0.00299999999999997	0.005	0.003	0.00499999999999998	0.00399999999999998	0.00399999999999998	0.005	0.00999999999999998	0.014	0.004	0.00900000000000001	0.005	0.005	0.004	0.004	0.004	0.00499999999999998	0.00499999999999998	0.00800000000000001	0.015	0.016	0.00700000000000001	0.00599999999999998	0.004	0	0.00600000000000001	0.004	0.004	0.00800000000000001	0.00999999999999998	0.011	0.026	0.00700000000000001	0.00600000000000001	0.00800000000000001	0.017	0.034	0.00700000000000001	0.00600000000000001	0.00600000000000001	0.00699999999999998	0.00800000000000001	0.013	0.026	0.004	0.00399999999999998	0.004	0.012	0.011	0.016	0.00299999999999997	0.00699999999999998	0.01	0.014	0.025	0.039	0.003	0.00899999999999998	0.00900000000000001	0.00600000000000001	0.003	0.00600000000000001	0.014	0.013	0.017	0.022	0.028	0.039	0.037	0.022	0.027	0.021	0.022	0.025	0.021	0.03	0.029	0.032	0.032	0.037
3.16444444444444	0.002	0.003	0.004	0.00699999999999998	0.005	0.005	0.003	0.003	0.003	0	0.003	0.019	0.005	0.003	0.00399999999999998	0.00599999999999998	0.00499999999999998	0.004	0.003	0.003	0.00199999999999997	0.002	0.00700000000000001	0.023	0.01	0.001	0.005	0.004	0.003	0.004	0.004	0.001	0.00299999999999997	0.003	0.00899999999999998	0.028	0.00900000000000001	0.003	0	0.002	0.00800000000000001	0.004	0.005	0.001	0.003	0.005	0.014	0.044	0.001	0	0	0	0.005	0.00600000000000001	0.004	0.005	0.00600000000000001	0.012	0.025	0.053	0.005	0.002	0	0	0.002	0.00499999999999998	0	0.00699999999999998	0.014	0.026	0.049	0.063	0	0.00399999999999998	0	0.001	0	0.005	0.01	0.019	0.033	0.05	0.061	0.075	0.038	0.052	0.055	0.052	0.057	0.059	0.061	0.074	0.07	0.074	0.072	0.08
3.69166666666667	0	0.001	0.001	0	0	0.002	0	0.002	0.001	0.001	0.003	0.035	0.003	0	0	0	0	0	0	0.002	0	0.00299999999999997	0.00800000000000001	0.047	0.00700000000000001	0	0.003	0	0.001	0	0	0	0.00199999999999997	0.003	0.014	0.068	0.00800000000000001	0.004	0	0.001	0.003	0.001	0	0.002	0.005	0.00899999999999998	0.031	0.11	0.004	0.003	0	0.002	0.002	0	0.001	0.004	0.00799999999999998	0.022	0.056	0.119	0.00600000000000001	0.00599999999999998	0.001	0.001	0	0	0	0.00899999999999998	0.026	0.056	0.109	0.147	0.004	0.00699999999999998	0.004	0	0	0.00600000000000001	0.025	0.045	0.081	0.111	0.142	0.17	0.113	0.116	0.12	0.123	0.134	0.14	0.14	0.156	0.153	0.161	0.157	0.167
4.21916666666667	0.003	0.004	0.004	0.005	0.005	0.00600000000000001	0.005	0.00600000000000001	0.00600000000000001	0.00600000000000001	0.012	0.076	0.00800000000000001	0.004	0.00699999999999998	0.00499999999999998	0.00399999999999998	0.002	0.005	0.00499999999999998	0.00499999999999998	0.00699999999999998	0.016	0.101	0.017	0.005	0.01	0.00699999999999998	0.003	0.003	0.003	0.004	0.00599999999999998	0.00699999999999998	0.027	0.136	0.015	0.017	0.00899999999999998	0.005	0.00800000000000001	0.002	0.004	0.003	0.00600000000000001	0.013	0.058	0.186	0.023	0.011	0.00800000000000001	0.00599999999999998	0.003	0.003	0.004	0.00600000000000001	0.014	0.043	0.113	0.22	0.017	0.00999999999999998	0.005	0.003	0.003	0.002	0.001	0.015	0.05	0.114	0.186	0.223	0.00700000000000001	0.00799999999999998	0.004	0.004	0.003	0.016	0.051	0.098	0.163	0.206	0.21	0.22	0.172	0.201	0.213	0.212	0.216	0.211	0.225	0.231	0.236	0.243	0.248	0.224
4.74638888888889	0.004	0.004	0.00600000000000001	0.00999999999999998	0.011	0.005	0.00599999999999998	0.00600000000000001	0.00600000000000001	0.004	0.012	0.139	0.00600000000000001	0.004	0.00799999999999998	0.015	0.00999999999999998	0.005	0.00699999999999998	0.00499999999999998	0.00699999999999998	0.00699999999999998	0.022	0.188	0.012	0.004	0.011	0.00999999999999998	0.00800000000000001	0.00799999999999998	0.00699999999999998	0.005	0.00699999999999998	0.00899999999999998	0.043	0.199	0.012	0.016	0.00999999999999998	0.00700000000000001	0.012	0.00799999999999998	0.00599999999999998	0.00600000000000001	0.00999999999999998	0.021	0.11	0.235	0.022	0.013	0.00999999999999998	0.00699999999999998	0.004	0.003	0.004	0.00700000000000001	0.018	0.078	0.201	0.277	0.014	0.00999999999999998	0.005	0.004	0.004	0.00399999999999998	0.00399999999999998	0.021	0.095	0.215	0.238	0.299	0.00700000000000001	0.00799999999999998	0.00800000000000001	0.00600000000000001	0.00800000000000001	0.026	0.1	0.178	0.226	0.247	0.286	0.309	0.225	0.234	0.252	0.264	0.28	0.276	0.288	0.299	0.303	0.321	0.316	0.315
